Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TM","Detailed trade matrix","68","France","216","Thailand","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","56","","Official data",""
"TM","Detailed trade matrix","68","France","217","Togo","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","4238","","Official data",""
"TM","Detailed trade matrix","68","France","217","Togo","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","2153","","Official data",""
"TM","Detailed trade matrix","68","France","222","Tunisia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","36","","Official data",""
"TM","Detailed trade matrix","68","France","222","Tunisia","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","11","","Official data",""
"TM","Detailed trade matrix","68","France","213","Turkmenistan","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","14","","Official data",""
"TM","Detailed trade matrix","68","France","230","Ukraine","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","775","","Official data",""
"TM","Detailed trade matrix","68","France","230","Ukraine","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","634","","Official data",""
"TM","Detailed trade matrix","68","France","225","United Arab Emirates","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","26667","","Official data",""
"TM","Detailed trade matrix","68","France","225","United Arab Emirates","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","13021","","Official data",""
"TM","Detailed trade matrix","68","France","229","United Kingdom","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","55149","","Official data",""
"TM","Detailed trade matrix","68","France","229","United Kingdom","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","30361","","Official data",""
"TM","Detailed trade matrix","68","France","252","Unspecified Area","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","217","","Official data",""
"TM","Detailed trade matrix","68","France","252","Unspecified Area","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","151","","Official data",""
"TM","Detailed trade matrix","68","France","235","Uzbekistan","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","109","","Official data",""
"TM","Detailed trade matrix","68","France","237","Viet Nam","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","1688","","Official data",""
"TM","Detailed trade matrix","68","France","237","Viet Nam","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","1027","","Official data",""
"TM","Detailed trade matrix","68","France","243","Wallis and Futuna Islands","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","715","","Official data",""
"TM","Detailed trade matrix","68","France","243","Wallis and Futuna Islands","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","427","","Official data",""
"TM","Detailed trade matrix","68","France","249","Yemen","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","67426","","Official data",""
"TM","Detailed trade matrix","68","France","249","Yemen","5922","Export Value","1058","Meat, chicken","2017","2017","1000 US$","6652","","Official data",""
"TM","Detailed trade matrix","68","France","251","Zambia","5922","Export Value","1058","Meat, chicken","2013","2013","1000 US$","103","","Official data",""
"TM","Detailed trade matrix","68","France","3","Albania","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","1","","Official data",""
"TM","Detailed trade matrix","68","France","3","Albania","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","28","","Official data",""
"TM","Detailed trade matrix","68","France","4","Algeria","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","177","","Official data",""
"TM","Detailed trade matrix","68","France","4","Algeria","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","89","","Official data",""
"TM","Detailed trade matrix","68","France","7","Angola","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","300","","Official data",""
"TM","Detailed trade matrix","68","France","7","Angola","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","5","","Official data",""
"TM","Detailed trade matrix","68","France","8","Antigua and Barbuda","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","9","Argentina","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1","","Official data",""
"TM","Detailed trade matrix","68","France","1","Armenia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","10","Australia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","478","","Official data",""
"TM","Detailed trade matrix","68","France","10","Australia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","224","","Official data",""
"TM","Detailed trade matrix","68","France","11","Austria","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","2799","","Official data",""
"TM","Detailed trade matrix","68","France","11","Austria","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","262","","Official data",""
"TM","Detailed trade matrix","68","France","52","Azerbaijan","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","10","","Official data",""
"TM","Detailed trade matrix","68","France","12","Bahamas","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","4","","Official data",""
"TM","Detailed trade matrix","68","France","12","Bahamas","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","8","","Official data",""
"TM","Detailed trade matrix","68","France","13","Bahrain","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","9","","Official data",""
"TM","Detailed trade matrix","68","France","13","Bahrain","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","114","","Official data",""
"TM","Detailed trade matrix","68","France","16","Bangladesh","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","8","","Official data",""
"TM","Detailed trade matrix","68","France","57","Belarus","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","8","","Official data",""
"TM","Detailed trade matrix","68","France","255","Belgium","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","37448","","Official data",""
"TM","Detailed trade matrix","68","France","255","Belgium","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","39767","","Official data",""
"TM","Detailed trade matrix","68","France","53","Benin","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","298","","Official data",""
"TM","Detailed trade matrix","68","France","53","Benin","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","16","","Official data",""
"TM","Detailed trade matrix","68","France","17","Bermuda","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","21","Brazil","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","60","","Official data",""
"TM","Detailed trade matrix","68","France","21","Brazil","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","90","","Official data",""
"TM","Detailed trade matrix","68","France","239","British Virgin Islands","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","1","","Official data",""
"TM","Detailed trade matrix","68","France","27","Bulgaria","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","202","","Official data",""
"TM","Detailed trade matrix","68","France","27","Bulgaria","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1711","","Official data",""
"TM","Detailed trade matrix","68","France","233","Burkina Faso","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","12","","Official data",""
"TM","Detailed trade matrix","68","France","233","Burkina Faso","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","9","","Official data",""
"TM","Detailed trade matrix","68","France","35","Cabo Verde","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","21","","Official data",""
"TM","Detailed trade matrix","68","France","115","Cambodia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","9","","Official data",""
"TM","Detailed trade matrix","68","France","115","Cambodia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","3","","Official data",""
"TM","Detailed trade matrix","68","France","32","Cameroon","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","405","","Official data",""
"TM","Detailed trade matrix","68","France","32","Cameroon","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","99","","Official data",""
"TM","Detailed trade matrix","68","France","33","Canada","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","1451","","Official data",""
"TM","Detailed trade matrix","68","France","33","Canada","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","131","","Official data",""
"TM","Detailed trade matrix","68","France","37","Central African Republic","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1","","Official data",""
"TM","Detailed trade matrix","68","France","39","Chad","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","10","","Official data",""
"TM","Detailed trade matrix","68","France","40","Chile","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","102","","Official data",""
"TM","Detailed trade matrix","68","France","40","Chile","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","202","","Official data",""
"TM","Detailed trade matrix","68","France","96","China, Hong Kong SAR","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","309","","Official data",""
"TM","Detailed trade matrix","68","France","96","China, Hong Kong SAR","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","506","","Official data",""
"TM","Detailed trade matrix","68","France","128","China, Macao SAR","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","41","China, mainland","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","46","","Official data",""
"TM","Detailed trade matrix","68","France","41","China, mainland","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","74","","Official data",""
"TM","Detailed trade matrix","68","France","214","China, Taiwan Province of","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","20","","Official data",""
"TM","Detailed trade matrix","68","France","214","China, Taiwan Province of","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","40","","Official data",""
"TM","Detailed trade matrix","68","France","44","Colombia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","73","","Official data",""
"TM","Detailed trade matrix","68","France","44","Colombia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","31","","Official data",""
"TM","Detailed trade matrix","68","France","45","Comoros","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","10","","Official data",""
"TM","Detailed trade matrix","68","France","46","Congo","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","97","","Official data",""
"TM","Detailed trade matrix","68","France","46","Congo","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","12","","Official data",""
"TM","Detailed trade matrix","68","France","107","Côte d'Ivoire","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","66","","Official data",""
"TM","Detailed trade matrix","68","France","107","Côte d'Ivoire","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","210","","Official data",""
"TM","Detailed trade matrix","68","France","98","Croatia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","261","","Official data",""
"TM","Detailed trade matrix","68","France","98","Croatia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","122","","Official data",""
"TM","Detailed trade matrix","68","France","49","Cuba","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","50","Cyprus","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","697","","Official data",""
"TM","Detailed trade matrix","68","France","50","Cyprus","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","628","","Official data",""
"TM","Detailed trade matrix","68","France","167","Czechia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","2461","","Official data",""
"TM","Detailed trade matrix","68","France","167","Czechia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","2443","","Official data",""
"TM","Detailed trade matrix","68","France","250","Democratic Republic of the Congo","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","85","","Official data",""
"TM","Detailed trade matrix","68","France","250","Democratic Republic of the Congo","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","107","","Official data",""
"TM","Detailed trade matrix","68","France","54","Denmark","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","2655","","Official data",""
"TM","Detailed trade matrix","68","France","54","Denmark","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","4247","","Official data",""
"TM","Detailed trade matrix","68","France","72","Djibouti","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","37","","Official data",""
"TM","Detailed trade matrix","68","France","72","Djibouti","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","164","","Official data",""
"TM","Detailed trade matrix","68","France","56","Dominican Republic","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","5","","Official data",""
"TM","Detailed trade matrix","68","France","56","Dominican Republic","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","9","","Official data",""
"TM","Detailed trade matrix","68","France","58","Ecuador","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","2","","Official data",""
"TM","Detailed trade matrix","68","France","59","Egypt","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","96","","Official data",""
"TM","Detailed trade matrix","68","France","61","Equatorial Guinea","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","19","","Official data",""
"TM","Detailed trade matrix","68","France","61","Equatorial Guinea","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1","","Official data",""
"TM","Detailed trade matrix","68","France","63","Estonia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","1043","","Official data",""
"TM","Detailed trade matrix","68","France","63","Estonia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","566","","Official data",""
"TM","Detailed trade matrix","68","France","238","Ethiopia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","65","","Official data",""
"TM","Detailed trade matrix","68","France","67","Finland","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","4414","","Official data",""
"TM","Detailed trade matrix","68","France","67","Finland","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","2165","","Official data",""
"TM","Detailed trade matrix","68","France","68","France","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","434","","Official data",""
"TM","Detailed trade matrix","68","France","68","France","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","411","","Official data",""
"TM","Detailed trade matrix","68","France","70","French Polynesia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","729","","Official data",""
"TM","Detailed trade matrix","68","France","70","French Polynesia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","725","","Official data",""
"TM","Detailed trade matrix","68","France","74","Gabon","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","606","","Official data",""
"TM","Detailed trade matrix","68","France","74","Gabon","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1112","","Official data",""
"TM","Detailed trade matrix","68","France","73","Georgia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","4","","Official data",""
"TM","Detailed trade matrix","68","France","79","Germany","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","18115","","Official data",""
"TM","Detailed trade matrix","68","France","79","Germany","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","10970","","Official data",""
"TM","Detailed trade matrix","68","France","81","Ghana","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","46","","Official data",""
"TM","Detailed trade matrix","68","France","81","Ghana","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","109","","Official data",""
"TM","Detailed trade matrix","68","France","84","Greece","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","1601","","Official data",""
"TM","Detailed trade matrix","68","France","84","Greece","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","2223","","Official data",""
"TM","Detailed trade matrix","68","France","89","Guatemala","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","10","","Official data",""
"TM","Detailed trade matrix","68","France","89","Guatemala","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","2","","Official data",""
"TM","Detailed trade matrix","68","France","90","Guinea","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","6","","Official data",""
"TM","Detailed trade matrix","68","France","90","Guinea","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","60","","Official data",""
"TM","Detailed trade matrix","68","France","91","Guyana","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","27","","Official data",""
"TM","Detailed trade matrix","68","France","93","Haiti","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","4","","Official data",""
"TM","Detailed trade matrix","68","France","93","Haiti","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","97","Hungary","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","291","","Official data",""
"TM","Detailed trade matrix","68","France","97","Hungary","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","250","","Official data",""
"TM","Detailed trade matrix","68","France","99","Iceland","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","15","","Official data",""
"TM","Detailed trade matrix","68","France","99","Iceland","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","136","","Official data",""
"TM","Detailed trade matrix","68","France","101","Indonesia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","101","Indonesia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","16","","Official data",""
"TM","Detailed trade matrix","68","France","103","Iraq","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","587","","Official data","Kurdistan region is excluded"
"TM","Detailed trade matrix","68","France","103","Iraq","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","36","","Official data","Kurdistan region is excluded"
"TM","Detailed trade matrix","68","France","104","Ireland","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","3847","","Official data",""
"TM","Detailed trade matrix","68","France","104","Ireland","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1814","","Official data",""
"TM","Detailed trade matrix","68","France","106","Italy","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","23663","","Official data",""
"TM","Detailed trade matrix","68","France","106","Italy","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","16695","","Official data",""
"TM","Detailed trade matrix","68","France","110","Japan","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","1057","","Official data",""
"TM","Detailed trade matrix","68","France","110","Japan","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","33","","Official data",""
"TM","Detailed trade matrix","68","France","112","Jordan","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","180","","Official data",""
"TM","Detailed trade matrix","68","France","112","Jordan","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","10","","Official data",""
"TM","Detailed trade matrix","68","France","108","Kazakhstan","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","3","","Official data",""
"TM","Detailed trade matrix","68","France","114","Kenya","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","4","","Official data",""
"TM","Detailed trade matrix","68","France","114","Kenya","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","65","","Official data",""
"TM","Detailed trade matrix","68","France","118","Kuwait","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","118","Kuwait","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","21","","Official data",""
"TM","Detailed trade matrix","68","France","120","Lao People's Democratic Republic","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","120","Lao People's Democratic Republic","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","7","","Official data",""
"TM","Detailed trade matrix","68","France","119","Latvia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","264","","Official data",""
"TM","Detailed trade matrix","68","France","119","Latvia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","441","","Official data",""
"TM","Detailed trade matrix","68","France","121","Lebanon","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","15","","Official data",""
"TM","Detailed trade matrix","68","France","121","Lebanon","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","406","","Official data",""
"TM","Detailed trade matrix","68","France","123","Liberia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","123","Liberia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","25","","Official data",""
"TM","Detailed trade matrix","68","France","124","Libya","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","6","","Official data",""
"TM","Detailed trade matrix","68","France","126","Lithuania","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","103","","Official data",""
"TM","Detailed trade matrix","68","France","126","Lithuania","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","89","","Official data",""
"TM","Detailed trade matrix","68","France","256","Luxembourg","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","3130","","Official data",""
"TM","Detailed trade matrix","68","France","256","Luxembourg","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","4393","","Official data",""
"TM","Detailed trade matrix","68","France","129","Madagascar","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","8","","Official data",""
"TM","Detailed trade matrix","68","France","129","Madagascar","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","4","","Official data",""
"TM","Detailed trade matrix","68","France","131","Malaysia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","316","","Official data",""
"TM","Detailed trade matrix","68","France","131","Malaysia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","446","","Official data",""
"TM","Detailed trade matrix","68","France","132","Maldives","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","18","","Official data",""
"TM","Detailed trade matrix","68","France","132","Maldives","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","30","","Official data",""
"TM","Detailed trade matrix","68","France","133","Mali","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","254","","Official data",""
"TM","Detailed trade matrix","68","France","133","Mali","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","195","","Official data",""
"TM","Detailed trade matrix","68","France","134","Malta","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","1575","","Official data",""
"TM","Detailed trade matrix","68","France","134","Malta","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1267","","Official data",""
"TM","Detailed trade matrix","68","France","136","Mauritania","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","2","","Official data",""
"TM","Detailed trade matrix","68","France","136","Mauritania","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1","","Official data",""
"TM","Detailed trade matrix","68","France","137","Mauritius","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","162","","Official data",""
"TM","Detailed trade matrix","68","France","137","Mauritius","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","534","","Official data",""
"TM","Detailed trade matrix","68","France","270","Mayotte","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","466","","Official data",""
"TM","Detailed trade matrix","68","France","138","Mexico","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","67","","Official data",""
"TM","Detailed trade matrix","68","France","138","Mexico","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","178","","Official data",""
"TM","Detailed trade matrix","68","France","141","Mongolia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","2","","Official data",""
"TM","Detailed trade matrix","68","France","143","Morocco","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","3195","","Official data",""
"TM","Detailed trade matrix","68","France","143","Morocco","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","2139","","Official data",""
"TM","Detailed trade matrix","68","France","28","Myanmar","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","2","","Official data",""
"TM","Detailed trade matrix","68","France","149","Nepal","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","150","Netherlands","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","30675","","Official data",""
"TM","Detailed trade matrix","68","France","150","Netherlands","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","34533","","Official data",""
"TM","Detailed trade matrix","68","France","153","New Caledonia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","2057","","Official data",""
"TM","Detailed trade matrix","68","France","153","New Caledonia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","3353","","Official data",""
"TM","Detailed trade matrix","68","France","156","New Zealand","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","146","","Official data",""
"TM","Detailed trade matrix","68","France","156","New Zealand","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","110","","Official data",""
"TM","Detailed trade matrix","68","France","158","Niger","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","3","","Official data",""
"TM","Detailed trade matrix","68","France","158","Niger","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1","","Official data",""
"TM","Detailed trade matrix","68","France","159","Nigeria","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","1","","Official data",""
"TM","Detailed trade matrix","68","France","159","Nigeria","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","7","","Official data",""
"TM","Detailed trade matrix","68","France","154","North Macedonia","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","154","North Macedonia","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","49","","Official data",""
"TM","Detailed trade matrix","68","France","162","Norway","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","62","","Official data",""
"TM","Detailed trade matrix","68","France","162","Norway","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","261","","Official data",""
"TM","Detailed trade matrix","68","France","221","Oman","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","8","","Official data",""
"TM","Detailed trade matrix","68","France","221","Oman","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","102","","Official data",""
"TM","Detailed trade matrix","68","France","166","Panama","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","4","","Official data",""
"TM","Detailed trade matrix","68","France","166","Panama","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","1","","Official data",""
"TM","Detailed trade matrix","68","France","168","Papua New Guinea","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","0","","Official data",""
"TM","Detailed trade matrix","68","France","171","Philippines","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","24","","Official data",""
"TM","Detailed trade matrix","68","France","171","Philippines","5922","Export Value","1061","Meat, chicken, canned","2017","2017","1000 US$","4","","Official data",""
"TM","Detailed trade matrix","68","France","173","Poland","5922","Export Value","1061","Meat, chicken, canned","2013","2013","1000 US$","2634","","Official data",""
