Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","634.5","","Official data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","883.2","Fc","Calculated data"
"PP","Producer Prices","174","Portugal","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","327.4","","Official data"
"PP","Producer Prices","174","Portugal","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","119.64","Fc","Calculated data"
"PP","Producer Prices","174","Portugal","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","69.66","Fc","Calculated data"
"PP","Producer Prices","177","Puerto Rico","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","806.3","","Official data"
"PP","Producer Prices","177","Puerto Rico","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","1047.1","Fc","Calculated data"
"PP","Producer Prices","177","Puerto Rico","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","806.3","","Official data"
"PP","Producer Prices","177","Puerto Rico","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","1047.1","Fc","Calculated data"
"PP","Producer Prices","177","Puerto Rico","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","806.3","","Official data"
"PP","Producer Prices","177","Puerto Rico","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","1047.1","Fc","Calculated data"
"PP","Producer Prices","177","Puerto Rico","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","96.9","Fc","Calculated data"
"PP","Producer Prices","177","Puerto Rico","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","104.67","Fc","Calculated data"
"PP","Producer Prices","117","Republic of Korea","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","95.97","Fc","Calculated data"
"PP","Producer Prices","117","Republic of Korea","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","111.28","Fc","Calculated data"
"PP","Producer Prices","146","Republic of Moldova","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","20895","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","27493.4","Fc","Calculated data"
"PP","Producer Prices","146","Republic of Moldova","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","21962","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","20895","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","27493.4","Fc","Calculated data"
"PP","Producer Prices","146","Republic of Moldova","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","21962","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","1660.1","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","2184.3","Fc","Calculated data"
"PP","Producer Prices","146","Republic of Moldova","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","1187.2","","Official data"
"PP","Producer Prices","146","Republic of Moldova","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","91.59","Fc","Calculated data"
"PP","Producer Prices","146","Republic of Moldova","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","100.14","Fc","Calculated data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","5010","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7001","January","LCU","4530","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7002","February","LCU","4520","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7003","March","LCU","4590","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7004","April","LCU","4870","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7005","May","LCU","5870","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7006","June","LCU","6300","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7007","July","LCU","5270","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7008","August","LCU","5200","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7009","September","LCU","4840","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7010","October","LCU","4740","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7011","November","LCU","4730","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7012","December","LCU","4700","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","7920","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7001","January","LCU","7780","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7002","February","LCU","7930","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7003","March","LCU","7980","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7004","April","LCU","8080","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7005","May","LCU","8200","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7006","June","LCU","8070","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7007","July","LCU","7980","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7008","August","LCU","8020","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7009","September","LCU","7960","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7010","October","LCU","7860","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7011","November","LCU","7730","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7012","December","LCU","7460","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","4320","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7001","January","LCU","3700","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7002","February","LCU","3790","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7003","March","LCU","4100","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7004","April","LCU","4730","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7005","May","LCU","4680","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7006","June","LCU","4670","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7007","July","LCU","4680","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7008","August","LCU","4140","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7009","September","LCU","4360","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7010","October","LCU","4280","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7011","November","LCU","4340","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7012","December","LCU","4410","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","LCU","7320","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7001","January","LCU","6860","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7002","February","LCU","7160","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7003","March","LCU","7160","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7004","April","LCU","7300","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7005","May","LCU","7280","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7006","June","LCU","7370","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7007","July","LCU","7380","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7008","August","LCU","7510","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7009","September","LCU","7510","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7010","October","LCU","7460","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7011","November","LCU","7460","","Official data"
"PP","Producer Prices","183","Romania","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7012","December","LCU","7420","","Official data"
"PP","Producer Prices","183","Romania","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","5010","","Official data"
"PP","Producer Prices","183","Romania","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","7920","","Official data"
"PP","Producer Prices","183","Romania","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","4320","","Official data"
"PP","Producer Prices","183","Romania","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","SLC","7320","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","1505.4","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","2379.9","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","1066","","Official data"
"PP","Producer Prices","183","Romania","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","USD","1806.3","","Official data"
"PP","Producer Prices","183","Romania","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","105.65","Fc","Calculated data"
"PP","Producer Prices","183","Romania","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","97.64","Fc","Calculated data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","54358","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7001","January","LCU","59093.5","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7002","February","LCU","55984.9","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7003","March","LCU","54358.8","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7004","April","LCU","54212.6","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7005","May","LCU","53347","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7006","June","LCU","54640.6","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7007","July","LCU","53132.9","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7008","August","LCU","55517.9","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7009","September","LCU","55311.2","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7010","October","LCU","53849.7","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7011","November","LCU","51871.2","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7012","December","LCU","52723.1","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","74421","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7001","January","LCU","79455.7","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7002","February","LCU","76074","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7003","March","LCU","73989","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7004","April","LCU","73476","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7005","May","LCU","73250","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7006","June","LCU","73509","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7007","July","LCU","73403","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7008","August","LCU","74262","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7009","September","LCU","74284","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7010","October","LCU","73712","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7011","November","LCU","74003","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7012","December","LCU","73473","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","68057","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7001","January","LCU","75423","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7002","February","LCU","72734","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7003","March","LCU","71615","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7004","April","LCU","68769","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7005","May","LCU","68200","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7006","June","LCU","66815","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7007","July","LCU","66093","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7008","August","LCU","65639","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7009","September","LCU","65871","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7010","October","LCU","65108","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7011","November","LCU","65443","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7012","December","LCU","64559","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","LCU","93560","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7001","January","LCU","101135","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7002","February","LCU","98022","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7003","March","LCU","95462","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7004","April","LCU","92724","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7005","May","LCU","92422","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7006","June","LCU","90826","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7007","July","LCU","91137","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7008","August","LCU","91715","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7009","September","LCU","94040","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7010","October","LCU","93237","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7011","November","LCU","91678","","Official data"
"PP","Producer Prices","185","Russian Federation","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2017","2017","7012","December","LCU","90482","","Official data"
"PP","Producer Prices","185","Russian Federation","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","54358","","Official data"
"PP","Producer Prices","185","Russian Federation","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","74421","","Official data"
"PP","Producer Prices","185","Russian Federation","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","68057","","Official data"
"PP","Producer Prices","185","Russian Federation","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","SLC","93560","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","1707.4","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","2337.6","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","1166.5","","Official data"
"PP","Producer Prices","185","Russian Federation","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2017","2017","7021","Annual value","USD","1603.6","","Official data"
"PP","Producer Prices","185","Russian Federation","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2013","2013","7021","Annual value","","82.24","Fc","Calculated data"
"PP","Producer Prices","185","Russian Federation","5539","Producer Price Index (2014-2016 = 100)","1058","Meat, chicken","2017","2017","7021","Annual value","","103.39","Fc","Calculated data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","LCU","2832711.5","Fc","Calculated data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7001","January","LCU","3493942.6","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7002","February","LCU","3394298.4","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7003","March","LCU","3403527.6","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7004","April","LCU","3491877","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7005","May","LCU","3451613.8","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7006","June","LCU","3524401.3","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7007","July","LCU","3557134.7","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7008","August","LCU","3495532.2","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7009","September","LCU","3396437.8","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7010","October","LCU","3487834.3","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7011","November","LCU","3521207","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2013","2013","7012","December","LCU","3932941.2","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","LCU","3512562.3","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","LCU","2779735.4","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7001","January","LCU","2912022.3","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7002","February","LCU","2710250.4","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7003","March","LCU","2660996.8","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7004","April","LCU","2711160","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7005","May","LCU","2793776.3","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7006","June","LCU","2797903.8","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7007","July","LCU","2842847.4","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7008","August","LCU","2711003.9","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7009","September","LCU","2631559.1","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7010","October","LCU","2705115.8","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7011","November","LCU","2893774","","Official data"
"PP","Producer Prices","184","Rwanda","5530","Producer Price (LCU/tonne)","1095","Meat live weight, chicken","2017","2017","7012","December","LCU","2986415","","Official data"
"PP","Producer Prices","184","Rwanda","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","SLC","2832711.5","Fc","Calculated data"
"PP","Producer Prices","184","Rwanda","5531","Producer Price (SLC/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","SLC","3512562.3","","Official data"
"PP","Producer Prices","184","Rwanda","5531","Producer Price (SLC/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","SLC","2779735.4","","Official data"
"PP","Producer Prices","184","Rwanda","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2013","2013","7021","Annual value","USD","4380.7","Fc","Calculated data"
"PP","Producer Prices","184","Rwanda","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2013","2013","7021","Annual value","USD","5432.1","","Official data"
"PP","Producer Prices","184","Rwanda","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2017","2017","7021","Annual value","USD","3342.9","","Official data"
